,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,Dynamite,32872978,방탄소년단,672375,Dynamite (DayTime Version),10479150
1,2,취기를 빌려 (취향저격 그녀 X 산들),32794652,산들,672392,취기를 빌려 (취향저격 그녀 X 산들),10463600
2,3,눈누난나 (NUNU NANA),32825454,제시 (Jessi),176393,NUNA,10469416
3,4,다시 여기 바닷가,32790516,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819,다시 여기 바닷가,10462799
4,5,마리아 (Maria),32725013,화사 (Hwa Sa),756531,María,10452351
5,6,When We Disco (Duet with 선미),32853712,박진영,1130,When We Disco,10475061
6,7,How You Like That,32720013,BLACKPINK,995169,How You Like That,10451566
7,8,오래된 노래,3894276,스탠딩 에그,467880,오래된 노래,2148596
8,9,에잇(Prod.&Feat. SUGA of BTS),32578498,아이유,261143,에잇,10426648
9,10,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975,규현 (KYUHYUN),205880,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),10478925
10,11,Dolphin,32559782,오마이걸 (OH MY GIRL),857994,NONSTOP,10423289
11,12,Downtown Baby,30773554,블루 (BLOO),980594,Downtown Baby,10117789
12,13,아로하,32491274,조정석,253606,슬기로운 의사생활 OST Part 3,10409054
13,14,Summer Hate (Feat. 비),32734372,지코 (ZICO),602056,RANDOM BOX,10453701
14,15,홀로,32808616,이하이,646171,홀로,10465994
15,16,덤디덤디 (DUMDi DUMDi),32833393,(여자)아이들,2137482,덤디덤디 (DUMDi DUMDi),10470992
16,17,어떻게 지내 (Prod. By VAN.C),32438894,오반,925515,어떻게 지내,10399190
17,18,Not Shy,32860419,ITZY (있지),2622030,Not Shy,10476630
18,19,Dance Monkey,31979846,Tones And I,2742009,The Kids Are Coming,10316394
19,20,살짝 설렜어 (Nonstop),32559781,오마이걸 (OH MY GIRL),857994,NONSTOP,10423289
20,21,Memories,32055419,Maroon 5,107721,JORDI (Deluxe),10330593
21,22,그 여름을 틀어줘,32814383,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819,그 여름을 틀어줘,10467129
22,23,Ice Cream (with Selena Gomez),32889003,BLACKPINK,995169,Ice Cream (with Selena Gomez),10482568
23,24,METEOR,32224272,창모 (CHANGMO),774900,Boyhood,10359162
24,25,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,32003395,장범준,648551,멜로가 체질 OST Part 3,10320500
25,26,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),31737197,방탄소년단,672375,MAP OF THE SOUL : PERSONA,10273641
26,27,Blueming,32183386,아이유,261143,Love poem,10346650
27,28,사랑하게 될 줄 알았어,32614125,전미도,683172,슬기로운 의사생활 OST Part 11,10433754
28,29,사랑은 지날수록 더욱 선명하게 남아,32651098,전상근,979724,한 걸음 : 흔적,10440381
29,30,보라빛 밤 (pporappippam),32725022,선미,22938,보라빛 밤 (pporappippam),10452354
30,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",32061975,AKMU (악뮤),712452,항해,10331947
31,32,거짓말이라도 해서 널 보고싶어,32777869,백지영,1118,거짓말이라도 해서 널 보고싶어,10460544
32,33,늦은 밤 너의 집 앞 골목길에서,32156286,노을,105623,늦은 밤 너의 집 앞 골목길에서,10348811
33,34,Don't Start Now,32137576,Dua Lipa,889721,Future Nostalgia,10345880
34,35,2002,31029291,Anne-Marie,870307,Speak Your Mind (Deluxe),10137250
35,36,"모든 날, 모든 순간 (Every day, Every Moment)",30962526,폴킴,752425,'키스 먼저 할까요?' OST Part.3,10149492
36,37,처음처럼,32486613,엠씨더맥스 (M.C the MAX),161636,CEREMONIA,10408131
37,38,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),31853557,마크툽 (MAKTUB),566431,Red Moon : To You My Light,10294603
38,39,아무노래,32313543,지코 (ZICO),602056,아무노래,10375118
39,40,ON,32399830,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
40,41,여름 안에서 by 싹쓰리 (Feat. 황광희),32768945,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819,여름 안에서 by 싹쓰리,10459197
41,42,신난다 (Feat. 마마무),32830279,비룡,2883728,두리쥬와 X LINDA X 신난다,10470448
42,43,봄날,30244931,방탄소년단,672375,YOU NEVER WALK ALONE,10037969
43,44,마음을 드려요,32378104,아이유,261143,사랑의 불시착 OST Part 11,10388744
44,45,시작,32345931,가호 (Gaho),13494,이태원 클라쓰 OST Part.2,10381712
45,46,Into the I-LAND,32698765,아이유,261143,I-LAND Part.1 Signal Song,10447670
46,47,우리 왜 헤어져야 해,32187544,신예영,2740042,우리 왜 헤어져야 해,10353881
47,48,좋은 사람 있으면 소개시켜줘,32473998,조이 (JOY),780922,슬기로운 의사생활 OST Part 2,10405712
48,49,LINDA (Feat. 윤미래),32830278,린다G,2881111,두리쥬와 X LINDA X 신난다,10470448
49,50,안녕,31984204,폴킴,752425,호텔 델루나 OST Part.10,10317137
50,51,Maniac,32122539,Conan Gray,2398189,Maniac,10343276
51,52,축하해 (Prod. By VAN.C),32915886,오반,925515,축하해,10488222
52,53,이제 나만 믿어요,32508053,임영웅,994944,내일은 미스터트롯 우승자 특전곡,10412319
53,54,12:45 (Stripped),31509376,Etham,1907334,12:45 (Stripped),10235362
54,55,Psycho,32273582,Red Velvet (레드벨벳),780066,‘The ReVe Festival’ Finale,10368053
55,56,나비와 고양이 (feat.백현 (BAEKHYUN)),32583036,볼빨간사춘기,792022,사춘기집Ⅱ 꽃 본 나비,10427559
56,57,Paris In The Rain,31341518,Lauv,1956543,I met you when I was 18. (the playlist),10209752
57,58,MORE & MORE,32636656,TWICE (트와이스),905701,MORE & MORE,10437786
58,59,취했나봐,32616054,황인욱,1865473,취했나봐,10434085
59,60,Love poem,32143487,아이유,261143,Love poem,10346650
60,61,PLAY (Feat. 창모),32749031,청하,968265,PLAY,10456137
61,62,그때 그 아인,32377231,김필,561051,이태원 클라쓰 OST Part.6,10388581
62,63,화려하지 않은 고백,32508146,규현 (KYUHYUN),205880,슬기로운 의사생활 OST Part 4,10412335
63,64,숲의 아이 (Bon voyage),32907450,유아 (오마이걸),858000,Bon Voyage,10486462
64,65,밤새 (취향저격 그녀 X 카더가든),32902881,카더가든,735506,밤새 (취향저격 그녀 X 카더가든),10485498
65,66,bad guy,31701428,Billie Eilish,1239008,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",10267565
66,67,첫 줄,32734819,신용재 (2F),510537,Dear,10453772
67,68,Painkiller,31768993,Ruel,1438336,Painkiller,10279656
68,69,Stuck with U,32584913,Ariana Grande,597451,Stuck with U,10428037
69,70,00:00 (Zero O’Clock),32399832,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
70,71,어떻게 지내 (답가),32650659,런치,2746396,어떻게 지내 (답가),10440301
71,72,반만,32224409,진민호,695512,반만,10359204
72,73,Black Swan,32323969,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
73,74,너를 사랑하고 있어,32298623,백현 (BAEKHYUN),672859,낭만닥터 김사부 2 OST Part.1,10372655
74,75,덤더럼 (Dumhdurum),32528369,Apink (에이핑크),534360,LOOK,10416723
75,76,친구,32399834,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
76,77,너를 만나,31388145,폴킴,752425,너를 만나,10217134
77,78,Monster,32748910,레드벨벳-아이린&슬기,2878372,Monster - The 1st Mini Album,10456112
78,79,To Die For,32373713,Sam Smith,718042,To Die For,10387838
79,80,별을 담은 시 (Ode To The Stars),32906021,마크툽 (MAKTUB),566431,Red Moon : Ode To The Stars,10486085
80,81,FIESTA,32381408,IZ*ONE (아이즈원),2398653,BLOOM*IZ,10389281
81,82,HIP,32175937,마마무 (Mamamoo),750053,reality in BLACK,10351886
82,83,Moon,32399835,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
83,84,돌덩이,32361098,하현우 (국카스텐),612072,이태원 클라쓰 OST Part.3,10385262
84,85,비,8235260,폴킴,752425,비,2692501
85,86,사랑이란 멜로는 없어,32034629,전상근,979724,사랑이란 멜로는 없어,10326710
86,87,Filter,32399827,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
87,88,"너에게 난, 나에게 넌",32631950,미도와 파라솔,2869463,슬기로운 의사생활 OST Part 12,10436942
88,89,어느 60대 노부부이야기,32397381,임영웅,994944,내일은 미스터트롯 트롯 에이드 베스트,10391899
89,90,시든 꽃에 물을 주듯,31703498,HYNN (박혜원),1229685,시든 꽃에 물을 주듯,10267986
90,91,내일은 고백할게,32927182,태연 (TAEYEON),236797,브람스를 좋아하세요? OST Part.5,10490835
91,92,WANNABE,32445339,ITZY (있지),2622030,IT'z ME,10400522
92,93,시차,32399828,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
93,94,Candy,32620700,백현 (BAEKHYUN),672859,Delight - The 2nd Mini Album,10434955
94,95,아틀란티스 소녀 (Atlantis Princess),32846393,볼빨간사춘기,792022,Our Beloved BoA #2 - SM STATION,10473661
95,96,We are Bulletproof : the Eternal,32399837,방탄소년단,672375,MAP OF THE SOUL : 7,10377346
96,97,내 눈물 모아,32561690,휘인 (Whee In),756533,슬기로운 의사생활 OST Part 8,10423707
97,98,그대 고운 내사랑,32521396,어반자카파,420527,슬기로운 의사생활 OST Part 5,10415229
98,99,Sweet Love (취향저격 그녀 X Crush),32919646,Crush,674710,Sweet Love (취향저격 그녀 X Crush),10489015
99,100,환상동화 (Secret Story of the Swan),32681306,IZ*ONE (아이즈원),2398653,Oneiric Diary (幻想日記),10444798
